country,hazard,rp,gdp_pc_pp,gdp_pc_pp_B,gdp_pc_pp_2015_1,gdp_pd_pp_2005,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Angola,wind,2000.0,6231.067991999999,5984.640422,6231.067992,6937.0062659999985,25021974.0,0.4405,5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.43239739052511456,1.0,0.12736406291942387,1.5649691170507845,0.0,0.0,0.0,0.5,54.521844929999986,0.0,0.0,
Argentina,earthquake,1.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,42.47798337088271,0.0014593305351092481,0.0001948617724158451,0.13333333333333336,358.1493260625,12.915731936182208,3.551826282450107,2433.8737503249804
Argentina,earthquake,20.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,179.56811442653466,0.006169060104069343,0.0008276471522363539,0.13333333333333336,358.1493260625,54.5989580053508,15.01471345147147,2433.8737503249813
Argentina,earthquake,50.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,362.4911678240111,0.012453379090392486,0.001681389526558514,0.13333333333333336,358.1493260625,110.21800898528093,30.309952470952254,2433.873750324981
Argentina,earthquake,100.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,540.4581312241086,0.018567431672946506,0.0025224937874365277,0.13333333333333336,358.1493260625,164.33012567177144,45.19078455973714,2433.8737503249804
Argentina,earthquake,250.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,807.2531222818607,0.027733169925286846,0.003803231659928268,0.13333333333333336,358.1493260625,245.4510337980286,67.49903429445786,2433.873750324981
Argentina,earthquake,500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,1014.4249574751125,0.034850555477054165,0.004814529767015181,0.13333333333333336,358.1493260625,308.4430987630787,84.82185215984663,2433.873750324981
Argentina,earthquake,1000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,1223.6194879349664,0.042037430696916143,0.005850949650012361,0.13333333333333336,358.1493260625,372.05017856119923,102.31379910432979,2433.8737503249813
Argentina,earthquake,1500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,1346.5173049958519,0.04625958351357171,0.006467110297368844,0.13333333333333336,358.1493260625,409.418130962358,112.58998601464845,2433.873750324981
Argentina,earthquake,2000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,flood,1.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,17.39773520423245,0.0007211923705538479,9.622838191538118e-05,0.13333333333333336,358.1493260625,5.361616694129283,1.4744445908855526,2044.4539502729842
Argentina,flood,20.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,129.22184884679456,0.005356663404929797,0.0007180682371722763,0.13333333333333336,358.1493260625,39.82346057633258,10.95145165849146,2044.4539502729845
Argentina,flood,50.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,240.3116458590235,0.009961694640955542,0.0013415904666897866,0.13333333333333336,358.1493260625,74.05900349132648,20.36622596011478,2044.4539502729838
Argentina,flood,100.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,344.2951415714046,0.01427214671365086,0.0019305053507508525,0.13333333333333336,358.1493260625,106.1045335549058,29.17874672759909,2044.4539502729842
Argentina,flood,250.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,514.7789436581008,0.02133925147898988,0.0029072725506073594,0.13333333333333336,358.1493260625,158.64406175305268,43.62711698208948,2044.453950272984
Argentina,flood,500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,680.159980789406,0.028194830139847058,0.0038683789733840613,0.13333333333333336,358.1493260625,209.61102493340414,57.64303185668613,2044.4539502729842
Argentina,flood,1000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,886.301585234063,0.03674006609349284,0.005085517736905934,0.13333333333333336,358.1493260625,273.1395391204799,75.11337325813197,2044.4539502729845
Argentina,flood,1500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,956.035646481915,0.03963076838027387,0.005502157166979617,0.13333333333333336,358.1493260625,294.630112608744,81.0232809674046,2044.4539502729845
Argentina,flood,2000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,6.329010571450707e-12,2.6229018956769326e-16,3.497202527569245e-17,0.13333333333333336,358.1493260625,1.949964415198256e-12,5.362402141795203e-13,2044.453950272984
Argentina,surge,1.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,20.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,50.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,100.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,250.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,1000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,1500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,surge,2000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,1.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,20.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,50.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,100.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,250.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,1000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,1500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,tsunami,2000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,1.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,20.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,50.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,100.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,250.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,1000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,1500.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Argentina,wind,2000.0,19101.297389999996,18489.43489,19101.29739,18087.19626,43416755.0,0.91751,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.375,0.2695495148851759,1.0,0.15407290650500005,1.317910402745193,0.0,0.0,0.0,0.13333333333333336,358.1493260625,0.0,0.0,
Armenia,earthquake,1.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,29.797470566190107,0.005562301079030304,0.001678023998406064,0.3,174.1635900625,5.2042945987002485,0.8847300817790422,159.05828706656067
Armenia,earthquake,20.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,107.026038765769,0.019978576691225915,0.006115757130218761,0.3,174.1635900625,18.692695214907705,3.17775818653431,159.0582870665607
Armenia,earthquake,50.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,265.01135116681496,0.04946973338814269,0.015613306106856456,0.3,174.1635900625,46.28571208445542,7.868571054357421,159.0582870665607
Armenia,earthquake,100.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,495.9085138561562,0.09257136291468443,0.030604510084239592,0.3,174.1635900625,86.6131906860391,14.724242416626648,159.0582870665607
Armenia,earthquake,250.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,1047.3441333640646,0.19550798414873172,0.07290612472089837,0.3,174.1635900625,182.9245003913739,31.09716506653356,159.05828706656067
Armenia,earthquake,500.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,1646.8576303618368,0.30741931446908605,0.13316252715021637,0.3,174.1635900625,287.6328798272305,48.89758957062919,159.05828706656067
Armenia,earthquake,1000.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,2423.552898361538,0.45240520908305476,0.2478503539043007,0.3,174.1635900625,423.2870448043525,71.95879761673991,159.05828706656064
Armenia,earthquake,1500.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,2855.1552032600152,0.5329725163286817,0.3423604830312987,0.3,174.1635900625,498.668797063498,84.77369550079467,159.05828706656072
Armenia,earthquake,2000.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,flood,1.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,7.300976569450899,0.0014780957007038138,0.0004440851105037262,0.3,174.1635900625,1.2723241214849683,0.21629510065244462,146.33362410123578
Armenia,flood,20.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,95.3539275029389,0.0193045723331115,0.0059053723883584755,0.3,174.1635900625,16.617106066050912,2.824908031228655,146.3336241012358
Armenia,flood,50.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,246.29545715564592,0.04986295365580394,0.015743924683599995,0.3,174.1635900625,42.92133362850444,7.296626716845756,146.33362410123584
Armenia,flood,100.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,309.14710492773776,0.06258738161011339,0.020029829036528557,0.3,174.1635900625,53.87434337655842,9.158638374014933,146.33362410123584
Armenia,flood,250.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,371.1693196906047,0.07514388937548717,0.024374782794508207,0.3,174.1635900625,64.68280977280816,10.996077661377388,146.3336241012358
Armenia,flood,500.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,424.993632073924,0.08604071721356182,0.028242193771886005,0.3,174.1635900625,74.06264688311815,12.590649970130086,146.33362410123584
Armenia,flood,1000.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,426.780744852383,0.08640252137624957,0.028372184708655365,0.3,174.1635900625,74.37408284982999,12.643594084471099,146.33362410123584
Armenia,flood,1500.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,428.5678577196976,0.08676432555692629,0.028502278651073888,0.3,174.1635900625,74.68551883202647,12.6965382014445,146.33362410123584
Armenia,flood,2000.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,1.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,20.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,50.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,100.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,250.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,500.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,1000.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,1500.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,surge,2000.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,tsunami,1.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
Armenia,tsunami,20.0,8195.933649999999,8190.239289,8195.93365,7899.284409999998,3017712.0,0.62673,5,0.2,1.5,0.06,0.8,0.05,0.4,0.425,0.3666957212217474,1.0,0.35482572718191996,1.4652922260748724,0.0,0.0,0.0,0.3,174.1635900625,0.0,0.0,
